#Study : AFDES
#Date : 20160317 11:57:14
#Version : 5.7.2389.1
#TestRunDate : 20160317 11:53:16.978 (+01:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	FrameNo	FrameTime	NoOfFaces	FaceRect X	FaceRect Y	FaceRect Width	FaceRect Height	Joy Evidence	Joy Intensity	Anger Evidence	Anger Intensity	Surprise Evidence	Surprise Intensity	Fear Evidence	Fear Intensity	Contempt Evidence	Contempt Intensity	Disgust Evidence	Disgust Intensity	Sadness Evidence	Sadness Intensity	Confusion Evidence	Confusion Intensity	Frustration Evidence	Frustration Intensity	Neutral Evidence	Neutral Intensity	Positive Evidence	Positive Intensity	Negative Evidence	Negative Intensity	AU1 Evidence	AU2 Evidence	AU4 Evidence	AU5 Evidence	AU6 Evidence	AU7 Evidence	AU9 Evidence	AU10 Evidence	AU12 Evidence	AU14 Evidence	AU15 Evidence	AU17 Evidence	AU18 Evidence	AU20 Evidence	AU23 Evidence	AU24 Evidence	AU25 Evidence	AU26 Evidence	AU28 Evidence	AU43 Evidence	Yaw Degrees	Pitch Degrees	Roll Degrees	LEFT_EYE_LATERAL X	LEFT_EYE_LATERAL Y	LEFT_EYE_PUPIL X	LEFT_EYE_PUPIL Y	LEFT_EYE_MEDIAL X	LEFT_EYE_MEDIAL Y	RIGHT_EYE_MEDIAL X	RIGHT_EYE_MEDIAL Y	RIGHT_EYE_PUPIL X	RIGHT_EYE_PUPIL Y	RIGHT_EYE_LATERAL X	RIGHT_EYE_LATERAL Y	NOSE_TIP X	NOSE_TIP Y	7 X	7 Y	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	480	480			10	480	1	214	200	290	290	-2.467076	0	-2.233292	0	-1.572309	0	-0.9804251	0	-0.5568778	0	-1.98256	0	-2.889852	0	-1.763994	0	-1.607586	0	2.07158	0	-2.467076	0	-0.5568778	0	-1.308741	-0.9566275	-1.47117	-1.083467	-1.359474	-0.76411	-4.535281	-0.9775396	-1.426411	-1.086108	-1.979051	-1.623205	-1.365192	-0.4887762	-1.486067	-1.418687	-0.777074	-0.6485574	-3.40637	-3.532729	1.728234	4.67633	3.919428	274.3894	286.0726	0	0	331.816	289.7902	398.1761	283.7375	0	0	455.4299	277.1994	367.8097	348.1629	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	520	520			11	520	1	212	199	295	295	-2.075498	0	-2.020871	0	-1.402469	0	-0.9951994	0	-0.4386121	0	-1.369501	0	-2.542932	0	-1.689478	0	-1.599785	0	1.876096	0	-2.075498	0	-0.4386121	0	-1.132146	-0.764581	-1.425796	-0.9974665	-1.074436	-0.6785375	-3.911473	-0.5884339	-1.311822	-1.159741	-1.87662	-1.460027	-1.117257	-0.7244198	-1.275012	-1.36742	-0.7484501	-0.6356592	-3.607325	-2.945402	1.615102	4.810559	3.750882	274.4962	285.3107	0	0	331.0322	289.9559	399.4794	284.0378	0	0	457.3321	275.7545	370.6172	350.1065	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	560	560			12	560	1	212	199	294	294	-1.883524	0	-2.107471	0	-1.59511	0	-1.194767	0	-0.3549558	0	-1.399684	0	-2.594683	0	-1.588654	0	-1.532591	0	1.990855	0	-1.883524	0	-0.3549558	0	-1.270852	-0.9244391	-1.508954	-1.217208	-1.108642	-0.7617096	-3.880801	-0.6420041	-1.311104	-1.134612	-1.848976	-1.446467	-1.116889	-0.7589461	-1.27082	-1.329049	-0.7541336	-0.622295	-3.497245	-2.955489	1.595369	4.843115	3.829164	274.43	285.2993	0	0	331.1254	290.083	398.5331	283.7399	0	0	457.3762	275.6592	368.788	349.8448	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	600	600			13	600	1	212	198	294	294	-2.040718	0	-1.981054	0	-1.737986	0	-1.360467	0	-0.3875866	0	-1.387576	0	-2.61569	0	-1.39877	0	-1.381346	0	1.949241	0	-2.040718	0	-0.3875866	0	-1.330027	-1.010558	-1.485364	-1.260402	-1.089613	-0.7175565	-3.855952	-0.6890275	-1.341481	-1.170084	-1.876037	-1.456534	-0.9989596	-0.8465312	-1.292966	-1.312933	-0.8095999	-0.6991785	-3.641574	-3.007525	1.731412	4.79212	3.778682	274.0781	285.2488	0	0	331.9195	289.17	398.5705	283.2853	0	0	457.3576	275.6621	368.9337	349.7804	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	640	640			14	640	1	212	198	295	295	-1.877043	0	-2.0383	0	-1.687302	0	-1.29332	0	-0.3275248	0	-1.39646	0	-2.571979	0	-1.466241	0	-1.43489	0	1.952935	0	-1.877043	0	-0.3275248	0	-1.308725	-0.9680115	-1.489368	-1.252146	-1.082401	-0.7188148	-3.872704	-0.6842491	-1.276369	-1.10375	-1.860051	-1.431616	-1.020933	-0.82154	-1.223456	-1.281624	-0.8006655	-0.6696762	-3.552406	-2.966297	1.699119	4.789529	3.772354	273.4087	284.6729	0	0	332.5889	290.0112	398.0527	282.4256	0	0	457.0597	275.7112	369.1921	349.972	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	680	680			15	680	1	213	199	293	293	-2.234612	0	-2.153835	0	-1.587038	0	-1.23979	0	-0.4379045	0	-1.698149	0	-2.698429	0	-1.654853	0	-1.552949	0	2.054788	0	-2.234612	0	-0.4379045	0	-1.335987	-0.9659337	-1.492038	-1.183562	-1.254231	-0.812155	-4.146564	-0.8189387	-1.368911	-1.106737	-1.958384	-1.498168	-1.098124	-0.7223489	-1.320344	-1.324236	-0.7599638	-0.5680472	-3.528022	-3.223162	1.62583	4.6476	3.858721	274.2913	285.3418	0	0	332.6682	289.7929	398.1007	282.4511	0	0	456.7382	275.5413	368.5662	349.6508	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	720	720			16	720	1	213	199	291	291	-2.551058	0	-2.032742	0	-1.685518	0	-1.246128	0	-0.5400603	0	-1.778796	0	-2.767442	0	-1.460299	0	-1.405173	0	2.017382	0	-2.551058	0	-0.5400603	0	-1.393095	-1.064344	-1.408847	-1.162681	-1.276931	-0.7568526	-4.242054	-0.9421377	-1.469809	-1.154336	-2.031692	-1.599822	-1.152526	-0.7070666	-1.480613	-1.427581	-0.8031261	-0.6678255	-3.615976	-3.45534	1.754436	4.769167	3.834724	274.4424	285.6793	0	0	331.4907	289.4727	399.1467	282.1492	0	0	455.9284	277.4471	368.4278	347.8314	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	760	760			17	760	1	213	199	294	294	-2.045013	0	-2.060154	0	-1.597708	0	-1.190687	0	-0.3967952	0	-1.522866	0	-2.52967	0	-1.559304	0	-1.53628	0	1.964468	0	-2.045013	0	-0.3967952	0	-1.252485	-0.9113676	-1.411068	-1.100794	-1.153168	-0.7445385	-3.918778	-0.7076774	-1.331544	-1.091936	-1.893219	-1.465701	-1.090271	-0.784812	-1.30935	-1.338489	-0.804162	-0.6258579	-3.581097	-3.09928	1.727489	4.653225	3.827952	274.1797	285.3816	0	0	332.6712	289.7009	398.1206	282.5306	0	0	457.1871	276.0394	369.43	350.0675	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	800	800			18	800	1	213	199	292	292	-2.276209	0	-2.009018	0	-1.706843	0	-1.27101	0	-0.4770989	0	-1.678773	0	-2.730184	0	-1.37552	0	-1.333911	0	1.95563	0	-2.276209	0	-0.4770989	0	-1.347674	-1.040367	-1.356944	-1.18513	-1.175009	-0.6926021	-4.089111	-0.8849111	-1.37774	-1.098398	-2.026938	-1.592252	-1.168877	-0.7360201	-1.440139	-1.408344	-0.7871438	-0.6687165	-3.547352	-3.3272	1.678447	4.790987	3.808859	274.4659	285.8157	0	0	331.4746	289.507	399.6824	282.3747	0	0	456.04	276.8849	367.6613	348.3456	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	840	840			19	840	1	213	199	293	293	-1.977085	0	-2.081954	0	-1.651908	0	-1.092836	0	-0.3673463	0	-1.649009	0	-2.530835	0	-1.545677	0	-1.461985	0	1.916635	0	-1.977085	0	-0.3673463	0	-1.238083	-0.909023	-1.381444	-1.047261	-1.168854	-0.7155876	-4.045303	-0.7775635	-1.335267	-1.05899	-1.894733	-1.460494	-1.172729	-0.7063528	-1.348323	-1.347004	-0.8483555	-0.6640877	-3.503205	-3.144059	1.580897	4.535829	3.742478	274.4175	285.3852	0	0	332.4198	289.4624	398.0667	283.046	0	0	457.2266	276.4492	369.8342	350.0369	0	0						
