#Study : AFDES
#Date : 20160317 11:57:14
#Version : 5.7.2389.1
#TestRunDate : 20160317 11:53:21.493 (+01:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	FrameNo	FrameTime	NoOfFaces	FaceRect X	FaceRect Y	FaceRect Width	FaceRect Height	Joy Evidence	Joy Intensity	Anger Evidence	Anger Intensity	Surprise Evidence	Surprise Intensity	Fear Evidence	Fear Intensity	Contempt Evidence	Contempt Intensity	Disgust Evidence	Disgust Intensity	Sadness Evidence	Sadness Intensity	Confusion Evidence	Confusion Intensity	Frustration Evidence	Frustration Intensity	Neutral Evidence	Neutral Intensity	Positive Evidence	Positive Intensity	Negative Evidence	Negative Intensity	AU1 Evidence	AU2 Evidence	AU4 Evidence	AU5 Evidence	AU6 Evidence	AU7 Evidence	AU9 Evidence	AU10 Evidence	AU12 Evidence	AU14 Evidence	AU15 Evidence	AU17 Evidence	AU18 Evidence	AU20 Evidence	AU23 Evidence	AU24 Evidence	AU25 Evidence	AU26 Evidence	AU28 Evidence	AU43 Evidence	Yaw Degrees	Pitch Degrees	Roll Degrees	LEFT_EYE_LATERAL X	LEFT_EYE_LATERAL Y	LEFT_EYE_PUPIL X	LEFT_EYE_PUPIL Y	LEFT_EYE_MEDIAL X	LEFT_EYE_MEDIAL Y	RIGHT_EYE_MEDIAL X	RIGHT_EYE_MEDIAL Y	RIGHT_EYE_PUPIL X	RIGHT_EYE_PUPIL Y	RIGHT_EYE_LATERAL X	RIGHT_EYE_LATERAL Y	NOSE_TIP X	NOSE_TIP Y	7 X	7 Y	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	480	480			10	480	1	209	178	304	304	-3.875808	0	-3.387939	0	-1.397552	0	-0.6420835	0	-1.310792	0	-2.651262	0	-0.8831191	0	-2.026643	0	-3.021212	0	2.20783	0	-3.875808	0	-0.6420835	0	-0.121769	-0.344312	-0.5265143	-1.092462	-1.69969	-1.173995	-4.399493	-1.633567	-2.082959	-2.11145	-1.111733	-1.406259	-0.264276	-0.6107527	-1.059554	-1.914019	-0.6946802	-1.018733	-3.503311	-1.748069	-4.039672	6.488369	1.51126	276.6591	262.0254	0	0	332.7863	267.2561	408.2607	265.8062	0	0	459.5553	263.5159	373.6819	339.4661	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	520	520			11	520	1	209	179	302	302	-3.94813	0	-3.27095	0	-1.281282	0	-0.2182609	0	-1.250726	0	-2.841473	0	-0.9848309	0	-2.048868	0	-2.978279	0	2.115942	0	-3.94813	0	-0.2182609	0	-0.1401352	-0.3629076	-0.5059093	-0.8433468	-1.64285	-1.164676	-4.469624	-1.647823	-2.081937	-2.089911	-1.157451	-1.517854	-0.4141911	-0.5363746	-1.054203	-1.978974	-0.7105091	-1.03031	-3.516282	-1.558752	-4.298371	6.304898	1.612445	276.7615	263.243	0	0	331.9511	267.6086	407.3855	265.5782	0	0	458.5604	264.0919	374.0323	339.921	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	560	560			12	560	1	211	179	300	300	-3.897189	0	-3.665308	0	-1.628283	0	-0.6333759	0	-0.9053265	0	-3.144213	0	-0.94775	0	-2.264185	0	-2.981866	0	2.248834	0	-3.897189	0	-0.6333759	0	-0.1690481	-0.5443211	-0.6408782	-1.158817	-1.984204	-1.531421	-4.727962	-1.727612	-2.081726	-2.041177	-1.292557	-1.636354	-0.6322775	-0.6417064	-0.9928463	-2.05202	-0.8293144	-1.176289	-3.478616	-2.049029	-3.906922	6.784314	1.463652	278.9504	262.6859	0	0	333.2736	267.3059	407.9818	266.7766	0	0	459.773	264.2534	373.7625	339.1551	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	600	600			13	600	1	210	179	302	302	-3.951841	0	-3.640345	0	-1.569984	0	-0.5631488	0	-1.084793	0	-3.092731	0	-0.9441969	0	-2.257513	0	-3.05059	0	2.240939	0	-3.951841	0	-0.5631488	0	-0.199241	-0.534663	-0.6080788	-1.053081	-1.891018	-1.364723	-4.762446	-1.758891	-2.150952	-2.067961	-1.172461	-1.530517	-0.5399036	-0.6278384	-1.068653	-2.039205	-0.8574584	-1.169931	-3.531125	-2.078204	-3.944666	6.66583	1.450182	278.2529	263.1252	0	0	333.0687	267.8613	408.1015	266.8993	0	0	459.5528	264.1913	373.6829	340.3089	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	640	640			14	640	1	210	179	302	302	-3.981802	0	-3.58085	0	-1.537376	0	-0.6173917	0	-1.168112	0	-3.01949	0	-0.923437	0	-2.211537	0	-3.062063	0	2.24251	0	-3.981802	0	-0.6173917	0	-0.1718859	-0.4728684	-0.5876418	-1.018091	-1.848635	-1.292453	-4.667015	-1.750693	-2.193221	-2.11238	-1.093538	-1.46952	-0.4778299	-0.6148716	-1.069506	-1.994091	-0.8441238	-1.165302	-3.567716	-2.047659	-3.888816	6.796685	1.51061	277.7609	263.6619	0	0	333.4197	267.5447	408.231	266.8767	0	0	459.5618	264.181	373.6669	340.8441	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	680	680			15	680	1	210	179	302	302	-3.823573	0	-3.43923	0	-1.511022	0	-0.5085684	0	-1.042911	0	-2.89234	0	-0.9352008	0	-2.138438	0	-2.9405	0	2.175581	0	-3.823573	0	-0.5085684	0	-0.1621099	-0.4831472	-0.575028	-0.9822702	-1.740622	-1.246115	-4.595791	-1.666851	-2.096268	-2.066667	-1.152369	-1.518512	-0.4605918	-0.6206987	-1.050719	-2.013397	-0.8196403	-1.138502	-3.496047	-1.923849	-4.116309	6.711106	1.434599	277.994	263.4055	0	0	333.0196	267.9696	408.1152	266.9174	0	0	459.2587	264.1973	373.8177	340.8647	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	720	720			16	720	1	208	178	305	305	-3.850201	0	-3.337217	0	-1.348036	0	-0.6063506	0	-1.303867	0	-2.692449	0	-0.8324331	0	-1.975175	0	-2.976374	0	2.136911	0	-3.850201	0	-0.6063506	0	-0.06090218	-0.2910418	-0.4948907	-1.063963	-1.701007	-1.184387	-4.421572	-1.702979	-2.074743	-2.06162	-1.068807	-1.332694	-0.1917874	-0.6273705	-0.9615771	-1.832736	-0.7324174	-1.03007	-3.437497	-1.782927	-3.803586	6.709706	1.399006	277.0273	262.2192	0	0	332.9346	268.1036	408.0375	266.8905	0	0	459.9232	263.4077	374.1815	341.3083	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	760	760			17	760	1	210	179	303	303	-4.219901	0	-3.402531	0	-1.529529	0	-0.6413842	0	-1.299386	0	-2.823738	0	-0.9709892	0	-2.060356	0	-2.945856	0	2.180594	0	-4.219901	0	-0.6413842	0	-0.2392112	-0.5103391	-0.5778281	-1.033678	-1.747019	-1.290615	-4.477116	-1.656518	-2.264256	-2.201938	-1.133647	-1.534559	-0.567692	-0.6777359	-1.09773	-2.087774	-0.8182791	-1.248612	-3.732751	-1.882356	-3.861759	6.922432	1.701137	279.0483	263.5616	0	0	333.7495	268.2509	408.6038	266.3216	0	0	461.0754	264.0223	374.6504	341.3723	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	800	800			18	800	1	211	180	303	303	-4.159897	0	-3.450413	0	-1.435284	0	-0.6285239	0	-1.288238	0	-2.795737	0	-0.984036	0	-2.187991	0	-2.996214	0	2.228992	0	-4.159897	0	-0.6285239	0	-0.2255549	-0.5568836	-0.6365189	-0.9905869	-1.735835	-1.301374	-4.57962	-1.625366	-2.27613	-2.148039	-1.154786	-1.500337	-0.6361309	-0.6630607	-1.152399	-2.131707	-0.8553916	-1.272665	-3.712693	-2.001766	-4.118795	6.780236	1.604634	279.1474	263.4717	0	0	333.4974	268.6395	409.2447	266.9577	0	0	460.9151	265.3804	375.6718	341.2608	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	840	840			19	840	1	211	180	303	303	-4.141835	0	-3.207873	0	-1.355793	0	-0.4131633	0	-1.396459	0	-2.681488	0	-1.12634	0	-1.921227	0	-2.827962	0	2.072386	0	-4.141835	0	-0.4131633	0	-0.1671801	-0.3834331	-0.5605564	-0.9203535	-1.391808	-0.9670768	-4.419745	-1.592694	-2.249058	-2.273437	-1.264875	-1.616665	-0.6097713	-0.6597452	-1.167634	-2.186051	-0.8286336	-1.289326	-3.904681	-1.30151	-4.208417	6.624	1.679923	278.6786	266.1757	0	0	333.3446	267.8738	408.7233	266.9377	0	0	460.7769	264.2388	374.9569	341.6869	0	0						
